start_time,end_time,1.0-8.0A_peak_time,1.0-8.0A_peak_val,4-10keV_peak_time,4-10keV_peak_val,10-15keV_peak_time,10-15keV_peak_val,15-25keV_peak_time,15-25keV_peak_val,25-50keV_peak_time,25-50keV_peak_val,50-84keV_peak_time,50-84keV_peak_val,bkg 4-10 keV,bkg 10-15 keV,bkg 15-25 keV,bkg 25-50 keV,bkg 50-84 keV
2023-08-10 19:27:00.000,2023-08-10 20:07:00.000,2023-08-10 19:57:08,2.5953661e-06,2023-08-10 19:47:23.527000,1471,2023-08-10 19:47:27.527000,135,2023-08-10 19:21:03.524000,75,2023-08-10 19:14:23.523000,0,2023-08-10 19:14:23.523000,0,231.0,41.0,53.0,671.0,335.0
2023-08-11 04:12:00.000,2023-08-11 04:31:00.000,2023-08-11 04:25:06,2.6115463e-06,2023-08-11 04:21:00.512000,2687,2023-08-11 04:20:44.512000,167,2023-08-11 03:44:44.508000,75,2023-08-11 03:37:04.508000,0,2023-08-11 03:37:04.508000,0,231.0,41.0,53.0,671.0,335.0
2023-08-25 15:33:00.000,2023-08-25 15:40:00.000,2023-08-25 15:36:04,1.4171687e-06,2023-08-25 15:35:36.206000,2431,2023-08-25 15:34:24.205000,247,2023-08-25 15:34:24.205000,123,2023-08-25 15:34:16.205000,0,2023-08-25 15:34:16.205000,0,247.0,41.0,51.0,671.0,335.0
2023-08-26 21:41:00.000,2023-08-26 21:55:00.000,2023-08-26 21:50:20,2.6956982e-06,2023-08-26 21:49:17.839000,14847,2023-08-26 21:49:13.839000,3199,2023-08-26 21:48:33.839000,2431,2023-08-26 21:48:25.839000,1727,2023-08-26 21:13:01.835000,0,271.0,41.0,49.0,671.0,335.0
2023-09-03 00:02:00.000,2023-09-03 00:14:00.000,2023-09-03 00:11:15,1.3920506e-06,2023-09-03 00:11:00.731000,7935,2023-09-03 00:09:28.730000,1343,2023-09-03 00:09:24.730000,335,2023-09-03 00:00:24.729000,735,2023-09-03 00:00:16.729000,0,271.0,41.0,49.0,671.0,335.0
2023-09-12 04:18:00.000,2023-09-12 04:31:00.000,2023-09-12 04:25:41,1.8241863e-05,2023-09-12 04:27:39.181000,863,2023-09-12 04:24:59.180000,75,2023-09-12 04:19:27.180000,0,2023-09-12 04:19:27.180000,0,2023-09-12 04:19:27.180000,0,247.0,41.0,53.0,671.0,335.0
2023-09-22 17:06:00.000,2023-09-22 17:20:00.000,2023-09-22 17:14:54,1.7379773e-05,2023-09-22 17:18:00.061000,1087,2023-09-22 17:18:00.061000,135,2023-09-22 17:17:52.061000,75,2023-09-22 16:57:56.059000,0,2023-09-22 16:57:56.059000,0,271.0,41.0,53.0,671.0,335.0
2023-09-22 22:25:00.000,2023-09-22 23:13:00.000,2023-09-22 23:00:13,1.9210054e-05,2023-09-22 22:16:17.563000,8703,2023-09-22 22:16:05.563000,399,2023-09-22 22:16:09.563000,75,2023-09-22 22:07:17.562000,0,2023-09-22 22:07:17.562000,0,231.0,41.0,49.0,671.0,335.0
2023-09-23 07:00:00.000,2023-09-23 07:26:00.000,2023-09-23 07:16:23,3.8604344e-06,2023-09-23 07:14:03.988000,9727,2023-09-23 07:13:59.988000,463,2023-09-23 06:39:31.984000,75,2023-09-23 06:29:59.983000,0,2023-09-23 06:29:59.983000,0,231.0,41.0,49.0,671.0,335.0
2023-09-23 11:00:00.000,2023-09-23 11:08:00.000,2023-09-23 11:03:58,2.8745953e-06,2023-09-23 11:00:41.114000,367,2023-09-23 11:01:29.114000,67,2023-09-23 11:07:49.114000,75,2023-09-23 11:00:41.114000,0,2023-09-23 11:00:41.114000,0,231.0,41.0,49.0,671.0,335.0
2023-09-27 09:41:00.000,2023-09-27 09:52:00.000,2023-09-27 09:47:51,2.868761e-06,2023-09-27 09:32:23.484000,543,2023-09-27 09:32:19.484000,75,2023-09-27 09:34:07.485000,75,2023-09-27 09:29:55.484000,0,2023-09-27 09:29:55.484000,0,231.0,41.0,49.0,671.0,335.0
2023-09-28 03:48:00.000,2023-09-28 03:58:00.000,2023-09-28 03:53:46,1.5961697e-06,2023-09-28 03:52:47.888000,10751,2023-09-28 03:52:19.888000,1087,2023-09-28 03:52:19.888000,183,2023-09-28 03:32:39.886000,0,2023-09-28 03:32:39.886000,0,231.0,41.0,53.0,671.0,335.0
2023-09-30 00:38:00.000,2023-09-30 00:55:00.000,2023-09-30 00:48:51,2.5621475e-06,2023-09-30 00:43:10.079000,671,2023-09-30 00:43:14.079000,83,2023-09-30 00:40:42.078000,67,2023-09-30 00:39:30.078000,0,2023-09-30 00:39:30.078000,0,247.0,41.0,53.0,671.0,335.0
2023-09-30 11:51:00.000,2023-09-30 12:06:00.000,2023-09-30 11:57:32,9.788646e-06,2023-09-30 11:45:00.509000,3711,2023-09-30 11:45:00.509000,303,2023-09-30 11:45:32.509000,107,2023-09-30 11:36:52.508000,0,2023-09-30 11:36:52.508000,0,231.0,41.0,49.0,671.0,335.0
2023-09-30 15:57:00.000,2023-09-30 16:14:00.000,2023-09-30 16:07:19,6.44899e-06,2023-09-30 16:05:53.374000,139263,2023-09-30 16:05:05.373000,14847,2023-09-30 16:04:53.373000,6399,2023-09-30 16:04:49.373000,2175,2023-09-30 15:28:53.369000,0,231.0,41.0,49.0,671.0,335.0
2023-10-01 01:02:00.000,2023-10-01 01:10:00.000,2023-10-01 01:06:17,3.101069e-06,2023-10-01 00:44:35.234000,34815,2023-10-01 00:44:11.234000,3455,2023-10-01 00:43:39.234000,431,2023-10-01 00:30:15.232000,0,2023-10-01 00:30:15.232000,0,247.0,41.0,53.0,671.0,335.0
2023-10-01 20:08:00.000,2023-10-01 20:21:00.000,2023-10-01 20:16:00,2.2029046e-06,2023-10-01 20:06:10.798000,1599,2023-10-01 19:52:42.797000,151,2023-10-01 19:52:38.797000,75,2023-10-01 19:50:18.796000,0,2023-10-01 19:50:18.796000,0,303.0,45.0,49.0,671.0,335.0
2023-10-02 11:50:00.000,2023-10-02 12:04:00.000,2023-10-02 11:56:40,3.1029183e-06,2023-10-02 11:42:53.529000,927,2023-10-02 11:42:41.529000,115,2023-10-02 11:28:13.527000,75,2023-10-02 11:18:21.526000,0,2023-10-02 11:18:21.526000,0,303.0,45.0,49.0,671.0,335.0
2023-10-08 08:51:00.000,2023-10-08 09:06:00.000,2023-10-08 09:04:41,2.0266345e-06,2023-10-08 08:59:56.573000,463,2023-10-08 09:00:00.573000,75,2023-10-08 08:53:00.572000,67,2023-10-08 08:51:00.572000,0,2023-10-08 08:51:00.572000,0,303.0,45.0,49.0,671.0,335.0
2023-10-09 14:29:00.000,2023-10-09 14:54:00.000,2023-10-09 14:44:53,2.2435088e-06,2023-10-09 14:36:50.432000,8703,2023-10-09 14:36:06.432000,495,2023-10-09 14:34:34.432000,75,2023-10-09 14:29:38.431000,0,2023-10-09 14:29:38.431000,0,231.0,41.0,49.0,671.0,335.0
2023-10-17 04:26:00.000,2023-10-17 04:41:00.000,2023-10-17 04:36:21,1.2161948e-06,2023-10-17 04:33:27.535000,2687,2023-10-17 04:33:23.535000,335,2023-10-17 04:32:43.535000,91,2023-10-17 04:13:03.533000,0,2023-10-17 04:13:03.533000,0,247.0,41.0,49.0,671.0,335.0
2023-10-25 12:39:00.000,2023-10-25 12:52:00.000,2023-10-25 12:46:38,1.5877339e-06,2023-10-25 12:44:58.013000,6399,2023-10-25 12:44:26.013000,543,2023-10-25 12:44:26.013000,167,2023-10-25 12:42:06.012000,0,2023-10-25 12:42:06.012000,0,335.0,41.0,49.0,671.0,335.0
2023-10-25 21:57:00.000,2023-10-25 22:33:00.000,2023-10-25 22:00:39,1.963691e-06,2023-10-25 22:14:03.405000,1471,2023-10-25 22:13:27.405000,199,2023-10-25 22:13:07.405000,83,2023-10-25 21:43:23.401000,0,2023-10-25 21:43:23.401000,0,215.0,41.0,49.0,671.0,335.0
2023-10-29 08:50:00.000,2023-10-29 08:57:00.000,2023-10-29 08:55:30,1.8911688e-06,2023-10-29 08:54:15.942000,8703,2023-10-29 08:54:19.942000,735,2023-10-29 08:54:19.942000,167,2023-10-29 08:50:59.942000,0,2023-10-29 08:50:59.942000,0,231.0,39.0,49.0,671.0,335.0
2023-12-11 08:15:00.000,2023-12-11 08:32:00.000,2023-12-11 08:26:46,1.4315328e-06,2023-12-11 08:23:20.290000,1087,2023-12-11 08:23:16.290000,107,2023-12-11 08:23:12.290000,75,2023-12-11 08:11:48.289000,0,2023-12-11 08:11:48.289000,0,215.0,37.0,49.0,671.0,335.0
2023-12-16 02:03:00.000,2023-12-16 02:19:00.000,2023-12-16 02:12:38,2.230191e-06,2023-12-16 02:09:39.135000,3199,2023-12-16 02:09:35.135000,399,2023-12-16 02:09:11.135000,83,2023-12-16 01:36:59.132000,0,2023-12-16 01:36:59.132000,0,247.0,37.0,49.0,671.0,335.0
2023-10-31 01:04:00.000,2023-10-31 01:19:00.000,2023-10-31 01:12:42,1.9310041e-06,2023-10-31 01:12:20.875000,6399,2023-10-31 01:08:00.875000,431,2023-10-31 01:07:56.875000,199,2023-10-31 00:48:08.872000,0,2023-10-31 00:48:08.872000,0,247.0,41.0,49.0,671.0,335.0
2023-11-02 12:05:00.000,2023-11-02 12:15:00.000,2023-11-02 12:12:02,2.3425114e-06,2023-11-02 12:10:25.450000,9727,2023-11-02 12:10:21.450000,863,2023-11-02 12:06:53.449000,271,2023-11-02 12:05:49.449000,735,2023-11-02 12:05:57.449000,367,247.0,41.0,49.0,671.0,335.0
2023-11-06 02:53:00.000,2023-11-06 03:08:00.000,2023-11-06 03:00:00,2.1938179e-06,2023-11-06 02:59:15.137000,1343,2023-11-06 02:58:15.137000,135,2023-11-06 02:54:47.137000,67,2023-11-06 02:49:31.136000,0,2023-11-06 02:49:31.136000,0,231.0,41.0,49.0,671.0,335.0
2023-11-06 07:04:00.000,2023-11-06 07:23:00.000,2023-11-06 07:14:28,1.5822031e-06,2023-11-06 06:56:58.140000,303,2023-11-06 06:44:46.138000,57,2023-11-06 07:16:46.142000,75,2023-11-06 06:41:30.138000,0,2023-11-06 06:41:30.138000,0,215.0,37.0,53.0,671.0,335.0
2023-11-09 10:41:00.000,2023-11-09 10:53:00.000,2023-11-09 10:50:41,1.3706033e-06,2023-11-09 10:49:16.493000,1087,2023-11-09 10:46:32.493000,107,2023-11-09 10:08:24.489000,75,2023-11-09 10:05:12.488000,0,2023-11-09 10:05:12.488000,0,231.0,41.0,49.0,671.0,335.0
2023-11-11 02:52:00.000,2023-11-11 03:12:00.000,2023-11-11 03:02:04,2.1647281e-06,2023-11-11 02:58:55.563000,4351,2023-11-11 02:58:07.563000,671,2023-11-11 02:58:03.563000,199,2023-11-11 02:41:03.561000,0,2023-11-11 02:41:03.561000,0,231.0,41.0,49.0,671.0,335.0
2023-11-11 03:27:00.000,2023-11-11 03:36:00.000,2023-11-11 03:32:04,2.9518756e-06,2023-11-11 03:31:47.437000,19455,2023-11-11 03:31:43.437000,1599,2023-11-11 03:31:39.437000,167,2023-11-11 03:19:43.436000,0,2023-11-11 03:19:43.436000,0,231.0,41.0,49.0,671.0,335.0
2023-11-11 16:04:00.000,2023-11-11 16:26:00.000,2023-11-11 16:11:10,1.7043841e-06,2023-11-11 16:09:12.730000,3199,2023-11-11 16:08:16.730000,335,2023-11-11 16:08:12.730000,123,2023-11-11 15:34:20.726000,0,2023-11-11 15:34:20.726000,0,215.0,37.0,49.0,671.0,335.0
2023-11-11 16:36:00.000,2023-11-11 17:00:00.000,2023-11-11 16:46:52,1.9447637e-06,2023-11-11 16:44:32.617000,5375,2023-11-11 16:44:40.617000,1215,2023-11-11 16:44:40.617000,367,2023-11-11 16:13:00.613000,0,2023-11-11 16:13:00.613000,0,231.0,41.0,49.0,671.0,335.0
2023-11-14 10:03:00.000,2023-11-14 10:21:00.000,2023-11-14 10:09:07,1.4263961e-06,2023-11-14 10:08:14.966000,1215,2023-11-14 10:08:10.966000,135,2023-11-14 10:03:06.965000,75,2023-11-14 09:56:46.964000,0,2023-11-14 09:56:46.964000,0,215.0,37.0,49.0,671.0,335.0
2023-11-14 11:03:00.000,2023-11-14 11:24:00.000,2023-11-14 11:12:57,1.953747e-06,2023-11-14 11:08:22.765000,1855,2023-11-14 10:59:26.764000,231,2023-11-14 10:48:18.763000,115,2023-11-14 10:35:26.761000,0,2023-11-14 10:35:26.761000,0,215.0,37.0,49.0,671.0,335.0
2023-11-14 14:37:00.000,2023-11-14 14:47:00.000,2023-11-14 14:43:38,2.3495916e-06,2023-11-14 14:43:02.050000,3455,2023-11-14 14:43:02.050000,543,2023-11-14 14:43:02.050000,107,2023-11-14 14:27:26.049000,0,2023-11-14 14:27:26.049000,0,215.0,37.0,49.0,671.0,335.0
2023-11-15 03:38:00.000,2023-11-15 03:55:00.000,2023-11-15 03:50:55,1.8353583e-06,2023-11-15 03:51:15.464000,495,2023-11-15 03:49:27.464000,75,2023-11-15 03:21:19.461000,75,2023-11-15 03:20:43.461000,0,2023-11-15 03:20:43.461000,0,231.0,37.0,49.0,671.0,335.0
2023-11-19 06:36:00.000,2023-11-19 06:55:00.000,2023-11-19 06:46:46,2.932239e-06,2023-11-19 06:41:32.534000,1343,2023-11-19 06:41:32.534000,135,2023-11-19 06:38:32.533000,75,2023-11-19 06:35:04.533000,0,2023-11-19 06:35:04.533000,0,231.0,37.0,49.0,671.0,335.0
2023-11-20 08:30:00.000,2023-11-20 08:42:00.000,2023-11-20 08:35:40,2.2383913e-06,2023-11-20 08:35:11.859000,2943,2023-11-20 08:32:23.859000,431,2023-11-20 08:32:19.859000,107,2023-11-20 08:21:39.858000,0,2023-11-20 08:21:39.858000,0,247.0,41.0,49.0,671.0,335.0
2023-11-21 13:31:00.000,2023-11-21 13:41:00.000,2023-11-21 13:35:46,3.6543245e-06,2023-11-21 13:35:10.683000,9727,2023-11-21 13:34:42.683000,863,2023-11-21 13:34:42.683000,247,2023-11-21 13:21:34.681000,0,2023-11-21 13:21:34.681000,0,231.0,41.0,49.0,671.0,335.0
2023-11-24 10:11:00.000,2023-11-24 10:25:00.000,2023-11-24 10:19:57,2.6447085e-06,2023-11-24 09:40:03.315000,6399,2023-11-24 09:49:39.316000,367,2023-11-24 09:49:27.316000,123,2023-11-24 09:40:03.315000,0,2023-11-24 09:40:03.315000,0,231.0,41.0,49.0,671.0,335.0
2023-11-27 18:21:00.000,2023-11-27 18:40:00.000,2023-11-27 18:37:42,3.9265383e-06,2023-11-27 18:37:07.261000,3711,2023-11-27 18:36:27.261000,463,2023-11-27 18:36:15.261000,215,2023-11-27 18:13:11.259000,0,2023-11-27 18:13:11.259000,0,271.0,41.0,49.0,671.0,335.0
2023-12-04 00:55:00.000,2023-12-04 01:10:00.000,2023-12-04 01:03:51,1.6586899e-06,2023-12-04 01:03:16.754000,3455,2023-12-04 01:03:00.754000,271,2023-12-04 00:35:04.751000,67,2023-12-04 00:22:08.749000,0,2023-12-04 00:22:08.749000,0,247.0,41.0,53.0,671.0,335.0
2023-12-05 01:34:00.000,2023-12-05 01:42:00.000,2023-12-05 01:38:43,1.4792644e-06,2023-12-05 01:37:29.847000,1343,2023-12-05 01:37:33.847000,115,2023-12-05 01:36:53.847000,67,2023-12-05 01:30:05.846000,0,2023-12-05 01:30:05.846000,0,259.0,41.0,49.0,671.0,335.0
2023-12-05 04:24:00.000,2023-12-05 04:46:00.000,2023-12-05 04:44:12,2.6045648e-06,2023-12-05 04:07:17.529000,2943,2023-12-05 04:06:49.529000,247,2023-12-05 04:06:13.529000,75,2023-12-05 04:04:45.529000,0,2023-12-05 04:04:45.529000,0,259.0,41.0,49.0,671.0,335.0
2023-12-08 05:59:00.000,2023-12-08 06:15:00.000,2023-12-08 06:07:25,2.7581234e-06,2023-12-08 06:06:59.295000,1855,2023-12-08 05:28:27.291000,135,2023-12-08 05:28:23.291000,75,2023-12-08 05:26:35.290000,0,2023-12-08 05:26:35.290000,0,231.0,37.0,49.0,671.0,335.0
2023-12-08 13:21:00.000,2023-12-08 13:51:00.000,2023-12-08 13:40:01,2.7465221e-06,2023-12-08 13:35:18.570000,1855,2023-12-08 13:35:22.570000,135,2023-12-08 13:17:38.568000,75,2023-12-08 13:10:34.567000,0,2023-12-08 13:10:34.567000,0,215.0,41.0,53.0,671.0,335.0
2023-12-08 14:11:00.000,2023-12-08 14:44:00.000,2023-12-08 14:26:23,3.7900522e-06,2023-12-08 14:17:10.487000,2175,2023-12-08 14:16:54.487000,135,2023-12-08 14:17:22.487000,75,2023-12-08 13:49:14.484000,0,2023-12-08 13:49:14.484000,0,215.0,41.0,53.0,671.0,335.0
2023-12-09 01:45:00.000,2023-12-09 02:12:00.000,2023-12-09 01:56:07,2.0810915e-06,2023-12-09 01:54:17.268000,1343,2023-12-09 01:53:53.268000,91,2023-12-09 01:29:13.266000,75,2023-12-09 01:25:13.265000,0,2023-12-09 01:25:13.265000,0,215.0,41.0,49.0,671.0,335.0
2023-12-09 19:15:00.000,2023-12-09 19:25:00.000,2023-12-09 19:21:26,1.282847e-06,2023-12-09 19:20:07.617000,991,2023-12-09 19:18:55.617000,83,2023-12-09 18:49:27.613000,67,2023-12-09 18:49:11.613000,0,2023-12-09 18:49:11.613000,0,231.0,37.0,49.0,671.0,335.0
2023-12-10 02:54:00.000,2023-12-10 03:09:00.000,2023-12-10 03:03:14,2.0258012e-06,2023-12-10 03:00:30.911000,3711,2023-12-10 03:00:26.911000,431,2023-12-10 03:00:10.911000,91,2023-12-10 02:33:10.908000,0,2023-12-10 02:33:10.908000,0,215.0,37.0,49.0,671.0,335.0
2023-12-10 07:48:00.000,2023-12-10 08:00:00.000,2023-12-10 07:54:05,1.8797404e-06,2023-12-10 07:52:26.463000,1727,2023-12-10 07:52:22.463000,151,2023-12-10 07:44:30.462000,75,2023-12-10 07:42:30.462000,0,2023-12-10 07:42:30.462000,0,231.0,37.0,49.0,671.0,335.0
2023-12-16 02:33:00.000,2023-12-16 02:56:00.000,2023-12-16 02:52:22,2.3948253e-06,2023-12-16 02:39:11.101000,4863,2023-12-16 02:39:07.101000,543,2023-12-16 02:47:07.102000,123,2023-12-16 02:15:39.098000,0,2023-12-16 02:15:39.098000,0,247.0,37.0,49.0,671.0,335.0
2023-12-16 13:03:00.000,2023-12-16 13:19:00.000,2023-12-16 13:10:07,2.1850756e-06,2023-12-16 13:08:34.391000,2943,2023-12-16 13:08:14.391000,271,2023-12-16 13:07:26.391000,83,2023-12-16 12:34:18.387000,0,2023-12-16 12:34:18.387000,0,247.0,37.0,49.0,671.0,335.0
2023-12-17 06:31:00.000,2023-12-17 06:37:00.000,2023-12-17 06:35:05,2.61076e-06,2023-12-17 06:06:21.140000,735,2023-12-17 06:01:13.140000,75,2023-12-17 06:20:45.142000,75,2023-12-17 05:58:17.140000,0,2023-12-17 05:58:17.140000,0,231.0,41.0,49.0,671.0,335.0
2023-12-17 17:06:00.000,2023-12-17 17:50:00.000,2023-12-17 17:28:49,3.355157e-06,2023-12-17 17:22:56.474000,1087,2023-12-17 17:22:08.474000,75,2023-12-17 17:04:44.472000,67,2023-12-17 16:55:36.471000,0,2023-12-17 16:55:36.471000,0,231.0,41.0,49.0,671.0,335.0
2023-12-19 02:42:00.000,2023-12-19 02:56:00.000,2023-12-19 02:52:06,4.6911064e-06,2023-12-19 02:50:38.260000,7935,2023-12-19 02:49:58.260000,607,2023-12-19 02:50:34.260000,135,2023-12-19 02:26:14.258000,0,2023-12-19 02:26:14.258000,0,231.0,41.0,49.0,671.0,335.0
2023-12-24 07:26:00.000,2023-12-24 07:38:00.000,2023-12-24 07:33:30,1.9400493e-06,2023-12-24 07:30:03.847000,1855,2023-12-24 07:29:55.847000,183,2023-12-24 07:09:47.845000,75,2023-12-24 06:48:47.843000,0,2023-12-24 06:48:47.843000,0,231.0,41.0,49.0,671.0,335.0
2023-12-24 10:43:00.000,2023-12-24 11:00:00.000,2023-12-24 10:52:42,2.0005461e-06,2023-12-24 10:50:39.725000,1599,2023-12-24 10:48:15.725000,199,2023-12-24 10:48:07.725000,75,2023-12-24 10:40:47.724000,0,2023-12-24 10:40:47.724000,0,231.0,41.0,49.0,671.0,335.0
2023-12-25 01:26:00.000,2023-12-25 01:41:00.000,2023-12-25 01:35:44,3.715557e-06,2023-12-25 00:59:51.193000,11775,2023-12-25 00:59:31.193000,1215,2023-12-25 00:59:23.193000,183,2023-12-25 00:51:27.192000,0,2023-12-25 00:51:27.192000,0,247.0,41.0,57.0,671.0,367.0
2023-12-29 01:36:00.000,2023-12-29 01:45:00.000,2023-12-29 01:40:34,1.5459107e-06,2023-12-29 01:39:23.975000,1215,2023-12-29 01:39:11.975000,183,2023-12-29 01:38:35.975000,75,2023-12-29 01:31:23.974000,0,2023-12-29 01:31:23.974000,0,231.0,41.0,49.0,671.0,335.0
2023-12-29 07:14:00.000,2023-12-29 07:35:00.000,2023-12-29 07:24:35,1.4969537e-06,2023-12-29 07:22:03.867000,1215,2023-12-29 07:21:23.867000,115,2023-12-29 06:42:35.863000,75,2023-12-29 06:40:43.862000,0,2023-12-29 06:40:43.862000,0,215.0,37.0,51.0,671.0,335.0
2023-12-30 14:44:00.000,2023-12-30 14:57:00.000,2023-12-30 14:51:57,2.2722477e-06,2023-12-30 14:52:23.249000,1599,2023-12-30 14:52:03.249000,135,2023-12-30 14:19:43.246000,75,2023-12-30 14:18:27.246000,735,2023-12-30 14:15:51.245000,367,215.0,37.0,51.0,671.0,335.0
2024-01-01 07:51:00.000,2024-01-01 08:20:00.000,2024-01-01 08:06:49,4.7932767e-06,2024-01-01 08:01:34.406000,17407,2024-01-01 08:01:10.406000,1599,2024-01-01 08:00:34.406000,199,2024-01-01 07:30:02.402000,0,2024-01-01 07:30:02.402000,0,247.0,41.0,49.0,671.0,335.0
2024-01-01 16:17:00.000,2024-01-01 16:46:00.000,2024-01-01 16:27:44,2.6956382e-06,2024-01-01 16:23:34.347000,4863,2024-01-01 16:23:18.347000,463,2024-01-01 16:22:22.346000,107,2024-01-01 15:52:42.343000,0,2024-01-01 15:52:42.343000,0,247.0,41.0,49.0,671.0,335.0
2024-01-01 19:59:00.000,2024-01-01 20:10:00.000,2024-01-01 20:04:03,2.2093593e-06,2024-01-01 19:44:42.322000,927,2024-01-01 19:52:30.323000,83,2024-01-01 19:46:38.322000,75,2024-01-01 19:44:42.322000,0,2024-01-01 19:44:42.322000,0,231.0,41.0,49.0,671.0,335.0
2024-01-02 06:38:00.000,2024-01-02 07:01:00.000,2024-01-02 06:51:56,2.0885677e-06,2024-01-02 06:46:54.172000,2175,2024-01-02 06:46:50.172000,231,2024-01-02 06:46:42.172000,83,2024-01-02 06:03:22.168000,0,2024-01-02 06:03:22.168000,0,231.0,41.0,49.0,671.0,335.0
2024-01-03 10:00:00.000,2024-01-03 10:14:00.000,2024-01-03 10:10:42,1.9111624e-06,2024-01-03 10:06:37.818000,1983,2024-01-03 10:05:57.818000,247,2024-01-03 10:05:41.818000,107,2024-01-03 09:46:01.815000,0,2024-01-03 09:46:01.815000,0,215.0,39.0,49.0,671.0,335.0
2024-01-04 00:13:00.000,2024-01-04 00:51:00.000,2024-01-04 00:25:44,2.1702729e-06,2024-01-04 00:23:01.838000,2943,2024-01-04 00:23:01.838000,231,2024-01-04 00:38:45.837000,99,2024-01-03 23:56:41.835000,0,2024-01-03 23:56:41.835000,0,231.0,41.0,49.0,671.0,335.0
2024-01-04 01:08:00.000,2024-01-04 01:22:00.000,2024-01-04 01:16:49,1.1886175e-05,2024-01-04 01:15:41.838000,77823,2024-01-04 01:15:33.838000,9727,2024-01-04 01:13:01.837000,3199,2024-01-04 00:35:21.833000,0,2024-01-04 00:35:21.833000,0,231.0,41.0,49.0,671.0,335.0
2024-01-04 08:55:00.000,2024-01-04 09:16:00.000,2024-01-04 09:06:06,1.8224341e-06,2024-01-04 09:04:49.661000,1855,2024-01-04 09:05:21.661000,151,2024-01-04 09:10:57.662000,83,2024-01-04 08:19:21.656000,0,2024-01-04 08:19:21.656000,0,231.0,41.0,49.0,671.0,335.0
2024-01-04 22:37:00.000,2024-01-04 22:58:00.000,2024-01-04 22:48:42,2.5365355e-06,2024-01-04 22:44:25.727000,1983,2024-01-04 22:44:01.727000,215,2024-01-04 22:43:49.727000,91,2024-01-04 22:30:01.725000,0,2024-01-04 22:30:01.725000,0,247.0,41.0,49.0,671.0,335.0
2024-01-05 07:55:00.000,2024-01-05 08:19:00.000,2024-01-05 08:09:18,3.7785617e-06,2024-01-05 08:07:53.788000,3711,2024-01-05 08:02:57.787000,271,2024-01-05 08:01:37.787000,107,2024-01-05 07:31:21.784000,0,2024-01-05 07:31:21.784000,0,215.0,41.0,49.0,671.0,335.0
2024-01-06 05:28:00.000,2024-01-06 05:41:00.000,2024-01-06 05:37:44,3.3701851e-06,2024-01-06 05:36:49.778000,3711,2024-01-06 05:36:29.778000,231,2024-01-06 05:36:49.778000,75,2024-01-06 05:26:01.777000,0,2024-01-06 05:26:01.777000,0,231.0,41.0,49.0,671.0,335.0
2024-01-06 18:26:00.000,2024-01-06 18:43:00.000,2024-01-06 18:40:33,3.4580114e-06,2024-01-06 18:38:45.828000,3711,2024-01-06 18:34:33.827000,335,2024-01-06 18:34:37.827000,91,2024-01-06 18:19:21.826000,0,2024-01-06 18:19:21.826000,0,215.0,41.0,53.0,671.0,335.0
2024-01-07 09:58:00.000,2024-01-07 10:09:00.000,2024-01-07 10:05:12,2.338198e-06,2024-01-07 10:04:06.040000,1727,2024-01-07 10:03:42.040000,135,2024-01-07 09:52:10.038000,75,2024-01-07 09:47:22.038000,0,2024-01-07 09:47:22.038000,0,215.0,41.0,53.0,671.0,335.0
2024-01-08 08:00:00.000,2024-01-08 08:13:00.000,2024-01-08 08:07:09,1.8275784e-06,2024-01-08 08:06:46.805000,1343,2024-01-08 08:06:30.805000,135,2024-01-08 08:06:14.805000,75,2024-01-08 07:26:42.800000,0,2024-01-08 07:26:42.800000,0,247.0,41.0,53.0,671.0,335.0
2024-01-08 15:11:00.000,2024-01-08 15:33:00.000,2024-01-08 15:22:21,2.9435641e-06,2024-01-08 15:15:10.939000,2431,2024-01-08 15:14:06.939000,271,2024-01-08 15:13:38.939000,91,2024-01-08 15:10:42.939000,0,2024-01-08 15:10:42.939000,0,215.0,41.0,53.0,671.0,335.0
2024-01-10 02:40:00.000,2024-01-10 02:50:00.000,2024-01-10 02:45:49,3.4565185e-06,2024-01-10 02:45:23.422000,5887,2024-01-10 02:45:15.422000,607,2024-01-10 02:44:47.422000,135,2024-01-10 02:37:23.421000,0,2024-01-10 02:37:23.421000,0,215.0,41.0,53.0,671.0,335.0
2024-01-10 14:12:00.000,2024-01-10 14:41:00.000,2024-01-10 14:31:37,4.7024887e-06,2024-01-10 14:18:03.718000,3455,2024-01-10 14:17:19.718000,271,2024-01-10 13:59:51.716000,107,2024-01-10 13:34:43.714000,0,2024-01-10 13:34:43.714000,0,215.0,41.0,53.0,671.0,335.0
2024-01-10 19:53:00.000,2024-01-10 20:05:00.000,2024-01-10 20:00:27,3.0884562e-06,2024-01-10 19:59:11.872000,4863,2024-01-10 19:59:07.872000,543,2024-01-10 19:59:07.872000,99,2024-01-10 19:22:43.868000,0,2024-01-10 19:22:43.868000,0,215.0,41.0,53.0,671.0,335.0
2024-01-10 21:53:00.000,2024-01-10 22:05:00.000,2024-01-10 22:01:44,6.2827517e-06,2024-01-10 21:28:59.924000,1215,2024-01-10 21:28:59.924000,167,2024-01-10 21:29:23.924000,107,2024-01-10 21:18:43.923000,0,2024-01-10 21:18:43.923000,0,215.0,41.0,53.0,671.0,335.0
